energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.8,0.125,126.027,0.0587,0.0253,2.22e-06,4,0.552,10,285222,-5.203,0.182,1,Trash,終究還是因為愛,60,1
0.638,0.0683,107.974,0.0742,0.385,0.0,4,0.704,10,184478,-2.834,0.386,1,Celina Sharma,24/7,70,1
0.713,0.261,118.042,0.0336,0.156,8.72e-06,4,0.638,2,310813,-6.181,0.442,0,Diskoria,C.H.R.I.S.Y.E.,72,1
0.548,0.16,90.024,0.102,0.694,6.92e-06,4,0.752,6,199333,-8.219,0.601,0,Billkin,รู้งี้เป็นแฟนกันตั้งนานแล้ว (Safe Zone) - From แปลรักฉันด้วยใจเธอ Part 2,62,1
0.561,0.109,80.009,0.146,0.0466,0.0,4,0.587,0,243187,-6.569,0.351,1,Kanye West,Hurricane,85,1
0.81,0.0748,114.044,0.144,0.0424,0.0,4,0.829,2,161485,-4.801,0.707,1,Bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45",83,1
0.833,0.129,158.104,0.0754,0.014,5.77e-05,4,0.572,8,177173,-5.291,0.588,0,Dermot Kennedy,Giants,68,1
0.512,0.12,80.511,0.187,0.492,0.0,4,0.829,6,123987,-5.865,0.638,0,Sleepy Hallow,2055,87,1
0.274,0.12,131.704,0.051,0.845,0.000428,4,0.69,0,211174,-12.923,0.663,1,MEAU,Dat heb jij gedaan,65,1
0.506,0.26,108.036,0.0338,0.159,0.0,4,0.684,6,180596,-6.743,0.352,1,Kygo,Undeniable (feat. X Ambassadors),79,1
0.616,0.0935,137.054,0.129,0.712,0.196,4,0.859,0,168571,-5.645,0.722,0,Beny Jr,Combo la L,71,1
0.57,0.121,115.086,0.0636,0.267,0.0,4,0.745,3,208696,-10.411,0.539,0,Viktor Sheen,Až na měsíc,57,1
0.511,0.101,89.903,0.1,0.0848,1.31e-05,4,0.759,2,202125,-7.724,0.545,0,Sfera Ebbasta,Triste (with Feid),73,1
0.706,0.155,193.997,0.163,0.129,8.48e-05,4,0.674,1,208186,-6.646,0.468,1,Phlake,Vendetta,55,1
0.785,0.304,138.001,0.26,0.196,0.0,4,0.776,0,183800,-6.506,0.744,1,Niska,De bon matin,62,1
0.547,0.19,98.032,0.0248,0.112,0.0,4,0.62,1,210355,-6.772,0.208,1,Zack Tabudlo,Nangangamba,74,1
0.511,0.14,113.983,0.0409,0.124,9.04e-05,4,0.792,2,168490,-6.876,0.111,1,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",86,1
0.677,0.231,90.91,0.0333,0.644,5.72e-05,4,0.534,2,203094,-8.129,0.624,1,Terence Lam,神奇的糊塗魔藥,57,1
0.643,0.0331,125.039,0.133,0.158,4.58e-05,4,0.975,2,177325,-6.562,0.478,1,Young Leosia,Jungle Girl,63,1
0.457,0.114,97.604,0.439,0.341,0.0,4,0.667,6,109326,-6.885,0.266,0,ASTN,Happier Than Ever,58,1
0.424,0.0942,115.011,0.0955,0.455,0.0,4,0.942,1,265565,-7.64,0.695,0,Light,Cc,55,1
0.19,0.151,78.347,0.031,0.828,2.57e-05,4,0.581,7,135326,-13.84,0.298,1,Hafdís Huld,Þú ert,41,1
0.833,0.0374,123.97,0.0478,0.018,0.00747,4,0.787,8,162604,-4.403,0.796,1,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),89,1
0.733,0.0652,174.849,0.155,0.103,0.0,4,0.648,10,165253,-5.359,0.836,0,Hov1,Gamora,68,1
0.58,0.07,111.01,0.244,0.434,0.000534,3,0.929,2,173514,-10.535,0.635,1,A36,Samma gamla vanliga (feat. Branco & Kamelen) - Remix,65,1
0.759,0.352,156.034,0.0463,0.243,0.0,4,0.658,5,167115,-4.479,0.798,1,Tuğçe Kandemir,SAKIN OLA,67,1
0.561,0.348,145.988,0.285,0.239,0.0,4,0.754,1,250863,-8.981,0.498,1,Smack,V Pytli,52,1
0.352,0.175,80.014,0.0955,0.302,0.0,4,0.793,8,213000,-7.675,0.666,1,Emilia,Rápido Lento,80,1
0.585,0.119,68.029,0.19,0.0647,0.0,5,0.469,4,168235,-7.434,0.468,0,Stan,Gia Dio,59,1
0.498,0.0963,131.992,0.352,0.0102,0.0,4,0.953,1,216387,-8.927,0.511,1,$hirak,Multi Multi,58,1
0.309,0.122,73.897,0.0481,0.776,0.0,4,0.622,10,208896,-6.291,0.571,0,Takaya Kawasaki,魔法の絨毯,71,1
0.847,0.295,114.028,0.037,0.407,0.0,4,0.636,7,196226,-2.093,0.8,1,back number,怪盗,72,1
0.703,0.117,132.081,0.0303,0.0648,0.0,4,0.605,4,218079,-6.707,0.686,1,Nil Moliner,Libertad,59,1
0.289,0.147,144.927,0.0418,0.552,0.0,4,0.685,5,159253,-11.739,0.626,0,Sobel,Fiołkowe Pole,67,1
0.461,0.103,80.14,0.278,0.521,0.0,4,0.589,0,186079,-8.557,0.694,0,Nashley,Giovane e triste,72,1
0.448,0.0922,83.406,0.0443,0.14,0.0,4,0.525,1,140308,-4.075,0.527,0,MC Zaquin,Não Nasceu pra Namorar,81,1
0.388,0.0361,110.001,0.0818,0.188,0.000823,4,0.884,4,236101,-13.597,0.522,1,TuksinSA,Tshivhidzwela Amapiano,48,1
0.825,0.598,158.083,0.336,0.0873,0.0,4,0.766,11,147342,-5.86,0.695,1,Mgk666,Evian,47,1
0.217,0.105,131.981,0.0318,0.921,1.56e-05,4,0.535,1,185653,-10.603,0.313,1,Misellia,Akhir Tak Bahagia,74,1
0.787,0.113,104.216,0.307,0.0937,1.27e-05,4,0.814,1,139188,-7.154,0.536,0,Artigeardit,Hvor Fuck Er Min Drink? (Artigeardit X Lamin),59,1
0.531,0.112,91.996,0.101,0.132,0.00094,4,0.787,11,138533,-10.569,0.721,0,Pashanim,Sommergewitter,78,1
0.636,0.172,120.966,0.103,0.515,0.000411,4,0.671,6,148197,-8.117,0.262,0,Lost Frequencies,Where Are You Now,91,1
0.632,0.812,93.052,0.0312,0.292,0.0,4,0.714,9,170877,-5.1,0.402,1,Marília Mendonça,Graveto - Ao Vivo,73,1
0.618,0.169,81.975,0.0273,0.0716,0.000388,4,0.535,8,352200,-3.913,0.228,1,Taylor Swift,Enchanted,69,1
0.869,0.0921,141.941,0.343,0.166,0.0,4,0.786,10,233090,-7.372,0.608,0,Immune,Funeral,50,1
0.767,0.0809,93.421,0.287,0.336,0.0,4,0.571,2,161684,-5.16,0.605,1,Blxst,Chosen (feat. Ty Dolla $ign),87,1
0.884,0.0744,142.057,0.16,0.0756,0.0282,4,0.761,11,125423,-8.464,0.722,0,Batuflex,Dalga,79,1
0.738,0.0706,86.667,0.274,0.154,3.74e-05,5,0.851,11,184615,-6.412,0.225,0,Żabson,Puerto Bounce,69,1
0.59,0.265,108.111,0.0838,0.402,0.0,1,0.565,1,151968,-5.73,0.272,0,Marina Maximilian,ביחד,47,1
0.652,0.0816,142.068,0.164,0.00667,0.000236,4,0.684,11,118565,-10.144,0.654,1,Lvbel C5,10 NUMARA,78,1
0.772,0.201,141.979,0.264,0.556,4.65e-05,4,0.781,5,152113,-6.975,0.52,1,Petre Stefan,Darbuka,50,1
0.776,0.0718,96.048,0.181,0.187,2.37e-06,4,0.739,1,167500,-6.318,0.774,1,Einár,DANSA,73,1
0.885,0.049,135.015,0.0355,0.122,3.75e-06,4,0.566,0,325147,-4.664,0.31,1,Last Child,Duka,73,1
0.29,0.0945,98.663,0.0349,0.739,0.0,4,0.443,3,228502,-8.303,0.335,1,Nena,Portas do Sol,58,1
0.701,0.112,98.005,0.06,0.407,0.0,4,0.849,6,261667,-4.407,0.505,0,Los Legendarios,Fiel,81,1
0.465,0.303,89.087,0.0791,0.524,1.02e-06,3,0.449,0,198371,-8.964,0.543,1,Giveon,Heartbreak Anniversary,85,1
0.246,0.0946,90.121,0.0396,0.774,2.35e-06,4,0.519,5,312320,-13.85,0.108,1,Adie,Paraluman,77,1
0.344,0.0916,135.904,0.0495,0.922,0.00298,4,0.663,0,240000,-14.025,0.469,1,W/N,3107 3,60,1
0.493,0.629,141.812,0.17,0.422,0.0,4,0.751,0,164170,-4.953,0.557,1,GIULIA BE,pessoa certa hora errada,71,1
0.528,0.112,153.74,0.0621,0.748,0.0,4,0.595,5,191104,-8.922,0.419,0,Victor Leksell,Svag,69,1
0.597,0.323,136.008,0.141,0.000619,4.5e-06,4,0.803,11,257605,-6.035,0.331,0,Drake,Way 2 Sexy (with Future & Young Thug),92,1
0.572,0.107,137.026,0.0459,0.68,0.0105,4,0.812,10,215474,-8.818,0.548,0,Ayaz Erdoğan,Baba,77,1
0.527,0.129,77.503,0.131,0.0607,9.87e-06,4,0.752,1,176747,-4.144,0.609,1,Платина,Веном,67,1
0.54,0.144,179.031,0.333,0.00303,0.0,4,0.762,1,172788,-6.734,0.358,1,Big Baby Tape,Mama Makusa,73,1
0.394,0.155,164.456,0.0546,0.613,0.0,4,0.346,8,277011,-8.913,0.309,1,Edan 呂爵安,小諧星,61,1
0.391,0.0971,75.168,0.0316,0.856,0.00232,4,0.358,9,322267,-8.979,0.284,1,Eric Chou,你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,66,1
0.533,0.0944,149.856,0.0473,0.393,0.0,4,0.491,9,273390,-7.594,0.214,1,MC 張天賦,記憶棉,62,1
0.894,0.082,150.074,0.172,0.146,0.0,4,0.687,0,171200,-3.436,0.552,1,NOROZ,מגבת באוויר,55,1
0.706,0.108,88.863,0.125,0.256,0.0,4,0.635,5,209160,-3.224,0.443,0,KAROL G,EL MAKINON,83,1
0.842,0.134,105.059,0.096,0.101,0.0,4,0.759,8,263253,-3.758,0.584,1,Jhay Cortez,Ley Seca,86,1
0.678,0.106,91.008,0.0536,0.108,1.02e-06,4,0.805,7,183956,-4.038,0.689,1,MYA,Como + Nadie,74,1
0.374,0.435,129.863,0.032,0.423,1.54e-06,4,0.642,5,221538,-10.606,0.0979,1,Zack Tabudlo,Binibini,63,1
0.47,0.127,127.054,0.115,0.71,2.37e-06,4,0.905,5,215005,-11.143,0.503,0,Sidoka,"Louis V, Menina Linda",80,1
0.582,0.208,139.99,0.165,0.364,1.3e-06,4,0.713,1,177000,-8.485,0.933,1,Suzan & Freek,Onderweg Naar Later,59,1
0.534,0.114,150.111,0.158,0.477,0.0,4,0.825,1,192004,-5.658,0.606,0,Big Baby Tape,Andrew Story,69,1
0.8,0.359,134.002,0.0504,0.127,0.0,4,0.714,11,211560,-4.808,0.589,0,Måneskin,Beggin',95,1
0.483,0.101,132.672,0.0335,0.211,0.0,4,0.593,6,206233,-7.046,0.23,1,VIIVI,Hyväuskoinen,54,1
0.344,0.0773,119.895,0.0318,0.808,0.0,4,0.626,7,219896,-7.867,0.304,1,Mahalini,Melawan Restu,75,1
0.739,0.101,120.996,0.0487,0.0106,2.22e-05,4,0.747,8,220196,-6.008,0.523,1,The Weeknd,Take My Breath,83,1
0.592,0.127,135.061,0.0793,0.658,0.0,4,0.563,0,228362,-6.096,0.301,1,Mahmood,Rubini (feat. Elisa),70,1
0.604,0.108,136.077,0.0619,0.784,0.00869,4,0.624,2,247059,-5.438,0.354,1,JSOL,Sài Gòn Hôm Nay Mưa,58,1
0.797,0.194,94.709,0.455,0.514,0.0,4,0.718,0,344720,-6.17,0.643,0,Niro,Loi de la calle,75,1
0.845,0.713,121.95,0.0721,0.501,0.0,4,0.782,2,213006,-3.731,0.771,1,Tayrone,Cê Tá Preparada - Ao Vivo,82,1
0.727,0.252,120.05,0.166,0.316,0.0,4,0.696,2,173283,-4.516,0.786,0,Donnie,Bon Gepakt,75,1
0.418,0.111,127.073,0.0573,0.665,0.0,4,0.888,0,275906,-9.812,0.531,1,Sơn Tùng M-TP,Muộn Rồi Mà Sao Còn,62,1
0.691,0.102,128.03,0.043,0.0254,0.0,4,0.716,5,173855,-5.848,0.343,1,Myra Granberg,Lose my mind,61,1
0.225,0.128,81.055,0.0348,0.767,0.00349,3,0.332,0,298899,-8.697,0.297,1,Billie Eilish,Happier Than Ever,93,1
0.811,0.289,180.007,0.354,0.341,0.0,4,0.642,9,176000,-3.578,0.241,0,RAP VIỆT,BACK TO HOMETOWN (TRỞ VỀ QUÊ NHÀ) [feat. Sol7],51,1
0.76,0.13,82.54,0.0556,0.233,0.0,4,0.68,1,176773,-4.866,0.709,0,Rkomi,NUOVO RANGE (con SFERA EBBASTA),77,1
0.364,0.162,174.085,0.085,0.768,1.31e-06,3,0.462,0,191385,-12.297,0.235,1,Ramón,Smil Pent,66,1
0.794,0.161,172.088,0.0642,0.169,0.0,4,0.636,8,152745,-7.867,0.953,1,WENARO,Лёд,67,1
0.449,0.176,111.588,0.0461,0.662,0.0,4,0.547,7,159653,-6.77,0.605,1,Gobs,Øjne Som Dine,59,1
0.674,0.0977,172.024,0.0636,0.396,3.54e-05,4,0.76,7,202307,-4.039,0.735,0,Alex Rose,Me Fije,79,1
0.73,0.0897,171.005,0.0598,0.00146,9.54e-05,4,0.514,1,200040,-5.934,0.334,1,The Weeknd,Blinding Lights,92,1
0.722,0.139,106.009,0.0867,0.554,1.14e-05,4,0.877,8,160441,-6.033,0.7,0,ByeAlex és a Slepp,Emlékszem (Vagy...),51,1
0.899,0.299,90.025,0.127,0.192,0.000189,4,0.786,10,216510,-0.515,0.813,1,Sech,Sal y Perrea,81,1
0.631,0.113,100.085,0.0981,0.171,0.0,4,0.9,1,134957,-7.049,0.417,1,Big Baby Tape,Bon Voyage,68,1
0.5,0.327,99.998,0.0277,0.547,0.000181,4,0.613,10,218027,-8.349,0.342,1,MONSTAR,có hẹn với thanh xuân,50,1
0.58,0.135,89.954,0.133,0.672,0.0,4,0.684,4,218045,-7.682,0.233,0,Santa Fe Klan,Te Ire A Buscar,80,1
0.528,0.114,124.967,0.0937,0.204,1.44e-05,4,0.801,7,197865,-7.693,0.365,1,SIX60,All She Wrote,57,1
0.843,0.264,135.95,0.0632,0.0898,0.0,4,0.745,1,202192,-4.383,0.893,0,Fabbio,Diablita Remix,75,1
0.585,0.103,124.973,0.0448,0.115,3.71e-05,4,0.748,4,157220,-7.137,0.437,0,BEGE,GECELERİN DERDİ,75,1
0.632,0.109,102.992,0.0423,0.512,0.0,4,0.832,1,220794,-6.982,0.83,1,4EVE,วัดปะหล่ะ? (Test Me),64,1
0.396,0.11,70.368,0.0366,0.736,0.0,4,0.427,11,284780,-7.556,0.306,1,Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",69,1
0.543,0.187,119.926,0.0399,0.143,0.0,4,0.648,0,201507,-6.781,0.382,1,hooligan.,To The Moon,59,1
0.673,0.165,123.979,0.0336,0.151,0.0167,4,0.781,0,198629,-5.913,0.961,1,Jolyon Petch,Dreams,41,1
0.6,0.11,86.514,0.0483,0.22,3.3e-06,4,0.83,5,159160,-6.706,0.77,0,Cro,Dein Song,73,1
0.535,0.0982,123.042,0.0336,0.0131,3.65e-05,4,0.749,4,196607,-6.785,0.601,1,Charlie Puth,Cheating on You,81,1
0.901,0.358,199.934,0.12,0.0103,0.0,4,0.346,1,241680,-4.617,0.434,1,Official HIGE DANdism,Cry Baby,72,1
0.791,0.307,169.638,0.0797,0.251,0.0,4,0.352,4,297997,-3.27,0.511,0,back number,黄色,72,1
0.594,0.351,129.991,0.0581,0.0225,1.91e-06,4,0.631,2,205547,-5.727,0.716,1,Álvaro De Luna,Juramento eterno de sal,73,1
0.66,0.172,139.992,0.171,0.309,0.00262,4,0.812,1,152771,-6.093,0.482,1,Gzuz,Späti,77,1
0.661,0.117,95.002,0.056,0.169,0.0,4,0.763,4,153627,-5.592,0.632,0,Ed Sheeran,2step,82,1
0.726,0.243,99.954,0.142,0.197,2.79e-05,4,0.885,10,225000,-7.825,0.534,1,Muroki,Wavy,57,1
0.814,0.168,108.025,0.0291,0.0432,8.28e-05,4,0.78,7,166967,-3.617,0.59,1,MAISONdes,ヨワネハキ,74,1
0.382,0.222,94.032,0.0316,0.56,0.0,4,0.771,4,238146,-7.541,0.342,1,Namewee,玻璃心,66,1
0.508,0.105,147.94,0.0536,0.722,0.0,4,0.578,10,296007,-8.884,0.304,1,Ren Ran,飞鸟和蝉,60,1
0.6,0.105,86.647,0.19,0.107,0.0,5,0.707,7,185144,-8.398,0.577,0,KIDD,Buongiorno,63,1
0.702,0.119,142.094,0.112,0.232,0.0,4,0.719,2,206197,-8.463,0.512,1,Yzomandias,Rolls,56,1
0.63,0.12,126.046,0.0707,0.0201,0.795,4,0.822,11,127143,-7.681,0.605,1,АДЛИН,No Love,67,1
0.234,0.0959,186.402,0.0321,0.828,9.87e-05,4,0.307,11,334053,-13.009,0.335,1,Babblarna,Babblarnas vaggvisa,71,1
0.513,0.137,170.064,0.0455,0.494,1.1e-06,3,0.729,5,192353,-6.345,0.789,0,Tiago PZK,Entre Nosotros,87,1
0.664,0.145,156.007,0.0482,0.121,1.91e-06,4,0.727,10,218462,-5.426,0.351,1,Bsw,Gyere be velem (DUBAI GANG),52,1
0.69,0.123,103.999,0.31,0.186,0.000831,4,0.943,1,147730,-7.408,0.348,1,Young Leosia,Stonerki,66,1
0.46,0.167,126.007,0.045,0.28,0.0,4,0.746,8,152381,-7.887,0.482,1,MD Chefe,Tiffany,75,1
0.645,0.0948,114.008,0.0573,0.253,0.0,4,0.649,6,172632,-7.848,0.414,0,Nik Tendo,Nezměníš,56,1
0.664,0.266,174.94,0.16,0.132,0.0,4,0.659,9,208276,-10.216,0.532,0,Chico da Tina,Nós Pimba,37,1
0.678,0.11,137.975,0.194,0.0643,0.0,4,0.819,8,193342,-7.944,0.397,0,Scar,Thisies,48,1
0.655,0.0764,172.031,0.159,0.114,0.0,4,0.743,6,261335,-5.015,0.785,0,Nio Garcia,AM Remix,89,1
0.675,0.0614,133.991,0.3,0.00365,0.0,4,0.944,9,160720,-6.327,0.683,0,Birnir,Slæmir Ávanar (feat. Krabba Mane),46,1
0.546,0.12,144.948,0.0624,0.675,0.0,4,0.762,9,145655,-9.89,0.312,1,Batuflex,Dünya Hain,70,1
0.433,0.676,139.696,0.0339,0.901,0.0,4,0.604,7,202067,-6.256,0.257,1,Marília Mendonça,De Quem É a Culpa? - Ao Vivo,69,1
0.39,0.099,117.048,0.0485,0.567,0.0,4,0.758,1,168205,-9.799,0.238,1,Because,BMW,73,1
0.635,0.129,139.964,0.0879,0.0506,0.00262,4,0.897,4,196286,-4.774,0.39,1,T. Danny,Megmondtam,52,1
0.449,0.0947,93.999,0.0334,0.772,0.0,4,0.667,7,198708,-7.363,0.427,1,Metejoor,1 Op Een Miljoen,42,1
0.674,0.147,129.914,0.0484,0.114,1.84e-05,3,0.658,5,237614,-6.848,0.164,0,MACE,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),70,1
0.502,0.108,148.009,0.0295,0.285,0.0,4,0.471,2,313282,-6.357,0.201,1,Power Station,我很好騙,53,1
0.743,0.411,111.454,0.0738,0.281,0.0,4,0.621,3,154661,-3.864,0.581,1,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,71,1
0.632,0.103,152.014,0.0273,0.447,0.0,4,0.502,0,307067,-4.612,0.308,1,Mrs. GREEN APPLE,点描の唄,72,1
0.593,0.116,101.982,0.0421,0.0942,0.0,4,0.652,11,196312,-8.481,0.158,1,Newkid,Ingen luft mellan oss,63,1
0.939,0.0643,142.948,0.274,0.117,0.0,4,0.901,6,356347,-2.762,0.805,1,13 Organisé,Bande organisée,65,1
0.533,0.099,125.09,0.0417,0.369,0.0,4,0.712,3,161485,-10.301,0.318,1,Itay Levi,הטעות הכי יפה,57,1
0.427,0.082,99.978,0.089,0.0689,1.53e-06,4,0.934,7,140839,-5.596,0.609,0,Katja Krasavice,Raindrops,67,1
0.648,0.115,75.977,0.0358,0.583,0.0,4,0.575,10,160240,-4.891,0.466,1,The Walters,I Love You So,82,1
0.802,0.225,115.053,0.0509,0.169,0.000448,4,0.765,9,178758,-7.624,0.569,0,Rack,Prestige,58,1
0.684,0.219,139.984,0.0544,0.343,9.2e-06,4,0.787,5,178714,-7.162,0.785,0,Azahriah,El Barto,54,1
0.77,0.0705,98.051,0.237,0.124,0.0,4,0.777,2,168975,-8.628,0.636,1,Jitano,Bes La Chez,54,1
0.465,0.215,167.937,0.26,0.0503,0.0,4,0.666,1,291175,-8.545,0.292,1,Drake,Fair Trade (with Travis Scott),91,1
0.768,0.355,98.025,0.116,0.0141,7.7e-05,4,0.841,7,172392,-4.116,0.633,0,Marcianeke,Tussi Code Mari,72,1
0.674,0.0986,174.024,0.129,0.15,0.0,4,0.743,2,190345,-4.201,0.932,1,TINI,Maldita Foto,78,1
0.835,0.176,155.163,0.0609,0.134,0.0,4,0.697,6,216785,-3.948,0.686,0,Krisko,Грешна си,44,1
0.355,0.135,123.007,0.0584,0.846,0.0,4,0.692,10,250000,-10.658,0.467,1,Jace Chan,隔離 - Studio Live Duet,49,1
0.455,0.0654,167.933,0.0996,0.441,0.000746,4,0.57,1,151429,-5.748,0.399,0,Ingratax,París,89,1
0.63,0.367,79.789,0.315,0.556,0.0,4,0.591,9,208640,-7.89,0.84,1,Rob Ruha,35,62,1
0.797,0.105,177.96,0.0761,0.0516,0.45,5,0.634,10,143708,-6.349,0.664,0,shadowraze,shadowfiend,63,1
0.525,0.33,74.979,0.0356,0.511,0.0,4,0.606,5,247333,-7.432,0.665,1,優里,シャッター,74,1
0.259,0.115,75.031,0.0598,0.801,2.36e-05,4,0.676,6,204693,-12.127,0.314,1,Janine Teñoso,Pelikula,71,1
0.718,0.207,130.095,0.206,0.0509,1.83e-05,4,0.856,7,139872,-4.705,0.727,1,Branco,HONEY (IM HOME),61,1
0.74,0.331,128.005,0.216,0.0116,0.000517,4,0.883,9,185625,-6.005,0.809,1,Kris Winther,Barock 2021 (Nesbrurussen),64,1
0.535,0.081,125.922,0.0433,0.744,0.0,4,0.685,7,229524,-7.53,0.369,1,颜人中,有些,64,1
0.454,0.104,75.901,0.189,0.285,0.0,4,0.396,5,141951,-8.658,0.333,0,Fabe,Vainoharhainen,47,1
0.725,0.116,123.005,0.287,0.257,0.0,4,0.802,11,219268,-6.162,0.723,0,Kizo,Disney,59,1
0.769,0.664,103.973,0.221,0.11,9.83e-06,4,0.822,1,250000,-5.227,0.454,1,Gleb,Hey G!,57,1
0.735,0.118,124.972,0.0302,0.331,1.51e-05,4,0.602,7,305213,-5.487,0.457,1,Ndarboy Genk,Mendung Tanpo Udan,72,1
0.81,0.377,93.005,0.0809,0.112,1.59e-06,4,0.813,3,392867,-5.382,0.632,0,J Balvin,Poblado - Remix,74,1
0.63,0.04,105.018,0.23,0.163,7.09e-06,4,0.662,1,530691,-5.14,0.436,1,Krúbi,Szív,49,1
0.684,0.115,101.982,0.0319,0.064,0.0,4,0.629,5,176471,-6.023,0.457,1,Nane,ÎN RAI,54,1
0.711,0.103,140.062,0.121,0.0614,0.0,4,0.816,7,170018,-4.45,0.775,0,Salmo,KUMITE,79,1
0.505,0.124,156.019,0.0629,0.417,0.0,4,0.671,9,271093,-7.575,0.311,1,優里,かくれんぼ,71,1
0.35,0.102,118.199,0.0783,0.784,0.0,1,0.643,4,240457,-5.924,0.541,0,Lenin Ramírez,Yo Ya No Vuelvo Contigo - En Vivo,79,1
0.587,0.0784,89.96,0.0268,0.293,0.0,4,0.642,10,269547,-5.53,0.361,1,HENTAI SHINSHI CLUB,YOKAZE,71,1
0.392,0.143,117.85,0.0283,0.637,0.0,4,0.591,8,275321,-9.737,0.354,1,Terence Lam,下一位前度 in Ab major,39,1
0.581,0.362,106.965,0.0438,0.494,0.0,4,0.82,4,221000,-5.655,0.681,1,Devi Sri Prasad,Srivalli,69,1
0.712,0.148,203.918,0.304,0.142,9.34e-05,4,0.811,11,141218,-6.567,0.497,1,Moreart,Я буду ебать,76,1
0.408,0.11,129.988,0.0628,0.198,0.0,4,0.639,4,200000,-9.733,0.282,1,Osher Cohen,זוגות כאלה,55,1
0.87,0.0826,161.953,0.0362,0.00438,0.00603,4,0.48,1,297933,-4.792,0.584,1,Sam Fender,Seventeen Going Under,67,1
0.711,0.328,105.006,0.0406,0.0114,0.0,4,0.573,1,226198,-6.268,0.47,0,Coldplay,My Universe,85,1
0.457,0.113,72.156,0.177,0.741,0.0,4,0.678,0,238420,-6.854,0.563,1,Santa Fe Klan,Debo Entender,80,1
0.727,0.155,100.004,0.0377,0.254,0.0,4,0.776,0,178641,-6.565,0.147,1,Güneş,Dua,75,1
0.708,0.279,104.055,0.262,0.281,0.000168,4,0.922,8,148942,-5.618,0.732,0,ICEKIID,ErruDumEllaHvad,60,1
0.599,0.364,91.005,0.279,0.588,0.000145,4,0.78,8,168000,-8.61,0.671,1,Mente Fuerte,Dale,58,1
0.52,0.116,79.914,0.303,0.676,0.0,4,0.631,7,253756,-7.212,0.438,0,MC 張天賦,Loser,57,1
0.81,0.0504,132.017,0.0977,0.0718,0.0,4,0.821,0,182059,-4.276,0.934,0,Antti Tuisku,Huonoja ideoita,57,1
0.625,0.163,135.943,0.0299,0.292,3.65e-06,4,0.67,2,201000,-8.223,0.328,1,Miro Žbirka,Nespalme to krasne v nas,30,1
0.841,0.466,128.019,0.135,0.113,0.0,4,0.754,11,267547,-3.19,0.541,1,Farruko,El Incomprendido,76,1
0.499,0.115,200.156,0.0381,0.632,0.000497,1,0.39,7,275194,-7.778,0.34,1,Eslabon Armado,Jugaste y Sufrí,87,1
0.582,0.176,89.977,0.0579,0.176,2.74e-05,4,0.816,5,175903,-4.64,0.873,0,Sech,PSL,79,1
0.315,0.121,122.052,0.034,0.742,0.0,4,0.711,0,195424,-11.211,0.232,1,Terence Lam,一人之境 in C major,56,1
0.744,0.196,129.947,0.389,0.347,2.47e-06,4,0.834,5,153231,-7.099,0.592,0,Lvbel C5,Aynen Öyle,72,1
0.759,0.0981,92.131,0.354,0.536,0.0,4,0.785,7,233543,-6.262,0.376,1,Piruka,Fé,53,1
0.251,0.0819,119.569,0.039,0.629,4.76e-05,4,0.57,9,117933,-15.389,0.0545,1,Birnir,Óviti,44,1
0.325,0.182,113.987,0.0325,0.495,2.17e-06,4,0.674,10,199747,-10.178,0.113,0,ABREU,Ystävänpäivä (Vain elämää kausi 12),46,1
0.804,0.123,92.973,0.0999,0.388,1.23e-05,4,0.721,5,161000,-6.026,0.297,0,Finem,Ku Je Ti,61,1
0.853,0.115,134.991,0.0516,0.305,0.0,4,0.725,10,248027,-3.193,0.707,1,YOASOBI,群青,74,1
0.445,0.14,92.018,0.0291,0.445,6.09e-06,4,0.656,1,229888,-11.652,0.389,0,Anson Lo 盧瀚霆,不可愛教主,58,1
0.608,0.225,206.23,0.123,0.608,5.83e-05,4,0.489,11,116504,-7.118,0.27,0,Dirty Harry,Pes Tou,58,1
0.688,0.368,126.604,0.133,0.24,0.000155,5,0.522,6,258223,-8.772,0.49,0,Calema,Te Amo,56,1
0.942,0.0983,140.024,0.0404,0.0415,0.000178,4,0.792,1,162080,-5.03,0.862,1,Justinas Jarutis,Rugpjūtis,50,1
0.716,0.37,81.068,0.0424,0.00691,0.0,4,0.566,1,207481,-5.733,0.45,1,BTS,Life Goes On,82,1
0.731,0.0611,126.992,0.0317,0.21,0.0,4,0.69,11,267080,-5.77,0.58,0,Seksendört,Kendime Yalan Söyledim,69,1
0.543,0.139,99.988,0.0331,0.212,1.57e-05,4,0.689,3,240450,-5.419,0.214,1,Violette Wautier,ตั้งแต่มีเธอฉันมีความสุข (This Time),62,1
0.805,0.408,142.094,0.351,0.212,0.000389,4,0.548,7,216387,-5.732,0.648,1,Pop Smoke,Dior,83,1
0.405,0.346,123.982,0.0594,0.734,0.0,4,0.647,4,225918,-9.208,0.166,1,Jace Chan,沒有無緣無故的恨,56,1
